step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
479,469436,1916,0.1570332675588562,0.75,0.98989898989899
480,470656,1920,0.13063063461575808,0.25,0.9550561797752809
481,471684,1924,0.13875864543688304,0.5,0.9868421052631579
482,473096,1928,0.15985832296951982,0.25,0.9705882352941176
483,473836,1932,0.14719754688355274,0.25,0.9739130434782609
484,475440,1936,0.0963957042180061,0.5,0.9795918367346939
485,475988,1940,0.1502971513239258,0.5,0.9733333333333334
486,478072,1944,0.10049523301243962,0.75,0.9821428571428571
487,479036,1948,0.14597930853269003,0.5,0.9491525423728814
488,479808,1952,0.1303439753546524,0.25,0.9722222222222222
489,480548,1956,0.12979765415013939,1.0,1.0
490,481320,1960,0.1580886258465623,0.5,0.9833333333333333
491,481836,1964,0.1618893521675094,1.0,1.0
492,482544,1968,0.23047411824276842,0.5,0.9583333333333334
493,483316,1972,0.16738036260357336,0.25,0.975609756097561
494,484088,1976,0.15232763035346564,0.5,0.9777777777777777
495,485084,1980,0.16904712286147047,0.25,0.9832402234636871
496,485920,1984,0.12207227826966578,0.75,0.9859154929577465
497,486436,1988,0.12950297117780135,0.5,0.9807692307692307
498,487368,1992,0.08993884016202154,1.0,1.0
499,488140,1996,0.1215369564914263,0.75,0.9885057471264368
500,489168,2000,0.13385557586832048,0.75,0.9879518072289156
501,490420,2004,0.15315311569909057,0.25,0.9711538461538461
502,491032,2008,0.1669934120119963,0.75,0.9743589743589743
503,491612,2012,0.15763947004950254,0.75,0.972972972972973
504,492896,2016,0.14167861137693108,0.25,0.9545454545454546
505,494564,2020,0.09543133743129205,0.75,0.9935897435897436
506,495272,2024,0.14631287754892333,0.5,0.9655172413793104
507,496012,2028,0.21399221970544394,0.5,0.956989247311828
508,496944,2032,0.1652052537868484,0.5,0.9795918367346939
509,497748,2036,0.13157544898607904,1.0,1.0
510,499480,2040,0.09266212981837975,0.25,0.96
511,501052,2044,0.17396746816958217,0.25,0.9736842105263158
512,502592,2048,0.12280439065241748,0.5,0.9615384615384616
513,504580,2052,0.10579135501816452,0.5,0.9558823529411765
514,505128,2056,0.15325746413018407,0.25,0.96
515,505932,2060,0.12017782940844696,0.75,0.98
516,506640,2064,0.1759505992032503,0.0,0.9459459459459459
517,507604,2068,0.1482059757785919,0.5,0.9863945578231292
518,508120,2072,0.16518550947034322,0.5,0.9545454545454546
519,508892,2076,0.12140427274327366,0.25,0.9166666666666666
520,510240,2080,0.12309619354243358,0.5,0.9555555555555556
521,511140,2084,0.10683029960489536,0.25,0.9307692307692308
522,512008,2088,0.1253540288199276,0.75,0.9885057471264368
523,512716,2092,0.15407922093526658,0.5,0.9682539682539683
524,513552,2096,0.15614942314026545,0.5,0.9805825242718447
525,514388,2100,0.15506001410840076,0.5,0.9831932773109243
526,516536,2104,0.10202757984378688,0.75,0.9855072463768116
527,517244,2108,0.13514770943255908,0.75,0.9897959183673469
528,518496,2112,0.13913210424875244,0.0,0.9402985074626866
529,519012,2116,0.1491871109239475,0.75,0.98989898989899
530,519880,2120,0.08486824018247321,0.75,0.9924242424242424
531,520460,2124,0.19245631306419347,0.25,0.9285714285714286
532,521008,2128,0.19492226143099528,0.75,0.9846153846153847
533,522100,2132,0.16194069992923546,0.0,0.9647887323943662
534,523384,2136,0.10700328352495334,0.75,0.98989898989899
535,523932,2140,0.17614990483269063,0.5,0.9714285714285714
536,525664,2144,0.09915570174575923,0.5,0.9692307692307692
537,526756,2148,0.16476123734347647,0.75,0.9887640449438202
538,529064,2152,0.10582180562750224,0.25,0.9745762711864406
539,531052,2156,0.09686565418392037,0.5,0.9534883720930233
540,532816,2160,0.12679376118808378,0.25,0.9693877551020408
541,533620,2164,0.1251134989965042,0.5,0.9761904761904762
542,534104,2168,0.14340212373082029,0.5,0.9565217391304348
543,536252,2172,0.08489014886643564,0.5,0.9880239520958084
544,537696,2176,0.1643355303943955,0.0,0.8979591836734694
545,538212,2180,0.17044277712179695,0.5,0.9605263157894737
546,538696,2184,0.14790197551943476,0.75,0.9857142857142858
547,539564,2188,0.089671367789415,1.0,1.0
548,540656,2192,0.1333808634753849,0.5,0.9523809523809523
549,541268,2196,0.14208052107690453,0.5,0.9615384615384616
550,542008,2200,0.13517383270719863,0.25,0.9528301886792453
551,543452,2204,0.12205571384352222,0.75,0.99
552,544416,2208,0.1582271762361319,0.25,0.9722222222222222
553,545380,2212,0.14362727842177142,0.5,0.9636363636363636
554,546536,2216,0.14743794457469542,0.25,0.9696969696969697
555,547820,2220,0.14457473885394262,0.25,0.9642857142857143
556,548464,2224,0.12171964708051886,0.75,0.9692307692307692
557,549556,2228,0.16328303852984236,0.5,0.974025974025974
558,550072,2232,0.16021910779581372,0.5,0.967741935483871
559,550780,2236,0.13547903898346655,0.25,0.8947368421052632
560,551488,2240,0.18189055196866571,0.25,0.9142857142857143
561,552644,2244,0.12925232003880008,0.25,0.9624060150375939
562,553576,2248,0.15088032148167652,0.0,0.956989247311828
563,554284,2252,0.1239682786440237,0.75,0.989010989010989
564,555184,2256,0.17513966667401412,0.5,0.953125
565,555988,2260,0.1654395385028323,0.25,0.9583333333333334
566,556568,2264,0.19038456227472741,0.25,0.9512195121951219
567,557052,2268,0.13658837666555854,0.25,0.9428571428571428
568,558176,2272,0.15176006633334063,0.25,0.9482758620689655
569,559428,2276,0.11838759249813635,0.25,0.9625
570,561320,2280,0.10574170091695502,0.25,0.9649122807017544
571,562028,2284,0.16133176875028982,0.5,0.9523809523809523
572,562384,2288,0.14225546647905132,0.25,0.896551724137931
573,563188,2292,0.18856190601020942,0.25,0.9230769230769231
574,563992,2296,0.1169574366461445,0.5,0.974025974025974
575,564956,2300,0.12845548989581376,0.25,0.9787234042553191
576,567744,2304,0.09006403078754337,0.5,0.9714285714285714
577,568420,2308,0.13906761151278252,0.5,0.9545454545454546
578,569640,2312,0.10737284418312998,0.5,0.9743589743589743
579,570732,2316,0.11040041599073941,0.5,0.9636363636363636
580,571280,2320,0.16397195751432433,0.75,0.9807692307692307
581,572244,2324,0.10200323480400562,0.25,0.9508196721311475
582,572984,2328,0.14234083738937117,0.25,0.9741379310344828
583,573852,2332,0.10450601085744989,0.75,0.98989898989899
584,574912,2336,0.14930814658280905,0.25,0.9652173913043478
585,575460,2340,0.13538975955581983,0.75,0.9848484848484849
586,576776,2344,0.1612391982408496,0.5,0.9666666666666667
587,577708,2348,0.1290008243972886,0.75,0.9912280701754386
588,578384,2352,0.1499478250079355,0.75,0.9863013698630136
589,579028,2356,0.12659383094712515,1.0,1.0
590,579768,2360,0.11060399047278495,0.5,0.9642857142857143
591,580572,2364,0.10875360599106614,0.5,0.9587628865979382
592,582496,2368,0.11039710805233688,0.75,0.9891304347826086
593,583108,2372,0.18864744734553004,0.25,0.9433962264150944
594,584808,2376,0.11293479381466578,0.5,0.9693877551020408
595,585420,2380,0.11184176668814894,1.0,1.0
596,586576,2384,0.1289342458168031,0.5,0.95
597,587540,2388,0.16489484834673832,0.5,0.9714285714285714
598,588120,2392,0.11606468157708918,0.75,0.9795918367346939
599,588860,2396,0.10238218647868115,0.0,0.9253731343283582
600,589472,2400,0.18592040124218848,0.25,0.9518072289156626
601,589828,2404,0.15974924759656625,0.75,0.9807692307692307
602,590376,2408,0.1203622536521386,0.25,0.9642857142857143
603,591180,2412,0.16322823355956204,0.0,0.8333333333333334
604,591696,2416,0.16401039021460298,0.25,0.9024390243902439
605,592820,2420,0.08553351883492051,1.0,1.0
606,594008,2424,0.1457360754404481,0.25,0.95
607,594588,2428,0.12627149867493775,0.5,0.9622641509433962
608,595200,2432,0.1477339012204571,0.5,0.9777777777777777
609,595940,2436,0.10623858677427937,0.5,0.9090909090909091
610,596744,2440,0.13824646637938096,0.75,0.9926470588235294
611,597676,2444,0.13487531985919174,0.0,0.9285714285714286
612,598192,2448,0.22240599641734737,0.25,0.9552238805970149
613,599348,2452,0.13170068202202667,0.25,0.9180327868852459
614,600088,2456,0.16856641185572727,0.5,0.978494623655914
615,600796,2460,0.15172685513718173,0.5,0.9789473684210527
616,602304,2464,0.11459003183942836,0.25,0.967032967032967
617,603460,2468,0.14208156487638662,0.5,0.984
618,604392,2472,0.09795984590146768,0.75,0.9895833333333334
619,606188,2476,0.13304014948369988,0.75,0.9827586206896551
620,606832,2480,0.1729494081893302,0.75,0.987012987012987
621,607412,2484,0.15591149051270398,0.5,0.9733333333333334
622,608312,2488,0.13335110257096003,0.75,0.9871794871794872
623,609084,2492,0.12834095401071735,0.25,0.9361702127659575
624,610496,2496,0.1290765217771677,0.5,0.9838709677419355
625,611300,2500,0.15257945192586567,0.25,0.85
626,612136,2504,0.14432092441144392,0.5,0.974025974025974
627,612716,2508,0.13003236555562703,0.25,0.9690721649484536
628,613872,2512,0.14704522587278523,0.75,0.9886363636363636
629,614900,2516,0.16464691857192604,0.75,0.9866666666666667
630,616024,2520,0.09469201730199457,0.5,0.9772727272727273
631,616892,2524,0.1226462324316221,0.75,0.9878048780487805
632,619008,2528,0.0848284963141476,0.75,0.9887640449438202
633,619940,2532,0.14587249822030027,0.25,0.96875
634,620584,2536,0.14944601404800567,0.75,0.9565217391304348
635,621548,2540,0.13111421496738768,0.5,0.9354838709677419
636,622224,2544,0.13498549834753815,0.25,0.9629629629629629
637,622836,2548,0.19324130079671878,0.25,0.9333333333333333
638,623480,2552,0.1261448794285959,0.25,0.9642857142857143
639,625052,2556,0.08862849544087946,0.5,0.9692307692307692
640,625888,2560,0.12992264519947744,0.75,0.9914529914529915
641,626788,2564,0.1305143800589545,0.75,0.9868421052631579
642,627752,2568,0.0953382579194241,0.75,0.9772727272727273
643,628652,2572,0.12695898160189353,0.5,0.9848484848484849
644,629360,2576,0.14747684911851644,0.5,0.98
645,630068,2580,0.13711376109048345,0.5,0.9872611464968153
646,631160,2584,0.1520019406019264,0.5,0.9775280898876404
647,631932,2588,0.17287820316798008,0.5,0.9838709677419355
648,632480,2592,0.11760964562946769,0.75,0.9883720930232558
649,633764,2596,0.10271910647977855,0.5,0.9310344827586207
650,635048,2600,0.11875116236108141,0.5,0.9836065573770492
651,635756,2604,0.10676146346443581,1.0,1.0
652,636464,2608,0.2168997265425858,0.25,0.9702970297029703
653,637012,2612,0.16178606144473548,0.5,0.967741935483871
654,637752,2616,0.12524661521512573,0.5,0.9809523809523809
655,638332,2620,0.13584773313582021,0.75,0.9642857142857143
656,638944,2624,0.12835362375670803,0.75,0.9910714285714286
657,639876,2628,0.12524414090323582,0.75,0.9938650306748467
658,640552,2632,0.18647104213480217,0.25,0.9571428571428572
659,641324,2636,0.13841915494555504,0.5,0.9555555555555556
660,642288,2640,0.16453432203614582,0.5,0.95
661,643380,2644,0.10539978553505183,0.25,0.9210526315789473
662,645656,2648,0.09705998886000054,0.5,0.9705882352941176
663,646716,2652,0.11718704587662696,0.5,0.978021978021978
664,647456,2656,0.1749076275876285,0.25,0.967032967032967
665,648484,2660,0.14927901460535806,0.0,0.9560439560439561
666,649096,2664,0.12924281966599976,0.25,0.9693877551020408
667,649772,2668,0.1451607897882415,0.25,0.976
668,650224,2672,0.18992180101531342,0.25,0.8947368421052632
669,651124,2676,0.07958632163717994,0.75,0.9904761904761905
670,652152,2680,0.16139888687779566,0.25,0.9758064516129032
671,652732,2684,0.17634880744384718,0.25,0.9605263157894737
672,653984,2688,0.12886026417772323,0.5,0.8979591836734694
673,654660,2692,0.15064659646119297,0.75,0.9861111111111112
674,655848,2696,0.11454404002757665,0.25,0.9802631578947368
675,656236,2700,0.17878875215582313,0.25,0.9411764705882353
676,656976,2704,0.1859003015121786,0.0,0.9264705882352942
677,657620,2708,0.139355955674198,0.25,0.9454545454545454
678,658424,2712,0.1135407499793943,0.5,0.98
679,659260,2716,0.14159601165456956,0.5,0.9622641509433962
680,660224,2720,0.10648562022289321,0.5,0.9662921348314607
681,660996,2724,0.11932476725797177,0.5,0.9714285714285714
682,661832,2728,0.1094041093524968,0.5,0.9764705882352941
683,662348,2732,0.1200956819045014,0.5,0.9375
684,663280,2736,0.15665574404372135,0.25,0.9734513274336283
685,663764,2740,0.20776590946120285,0.0,0.9375
686,664984,2744,0.0955055901512636,0.75,0.9852941176470589
687,666908,2748,0.09507260051499507,0.0,0.9
688,667648,2752,0.1448062516527161,0.5,0.9811320754716981
689,668516,2756,0.1383441800935582,0.25,0.9384615384615385
690,669000,2760,0.18426175972944264,0.5,0.9759036144578314
691,669772,2764,0.14445885579412257,0.75,0.987012987012987
692,670352,2768,0.18159916921403674,0.75,0.9852941176470589
693,670900,2772,0.11082465567817022,0.75,0.9863013698630136
694,672024,2776,0.11055010814699044,0.5,0.9761904761904762
695,672732,2780,0.13268112506124302,0.25,0.9634146341463414
696,674336,2784,0.09697431225787717,0.75,0.987012987012987
697,675012,2788,0.21316813929002118,0.25,0.9130434782608695
698,675464,2792,0.17685504334364582,0.25,0.9518072289156626
699,676364,2796,0.12415089596405855,0.0,0.8857142857142857
700,676912,2800,0.1392719390127723,0.75,0.9910714285714286
701,677812,2804,0.13622653163351506,0.5,0.981651376146789
702,680184,2808,0.10047031271661044,0.25,0.94
703,681084,2812,0.1380793596853523,0.25,0.9690721649484536
704,682496,2816,0.09434516523863806,0.5,0.9814814814814815
705,683236,2820,0.16411571565848,0.5,0.9829059829059829
706,683720,2824,0.1335647086951222,0.75,0.9487179487179487
707,684620,2828,0.11657651278851751,0.5,0.9516129032258065
708,685264,2832,0.15277269017194442,0.75,0.9922480620155039
709,686068,2836,0.12663538347509345,0.75,0.9902912621359223
710,686712,2840,0.11244244354039004,1.0,1.0
711,687420,2844,0.16480186889751786,0.5,0.9482758620689655
712,689056,2848,0.0975587444011099,0.5,0.9746835443037974
713,690020,2852,0.14317849345738295,0.25,0.9111111111111111
714,690824,2856,0.10388646916112791,0.75,0.9917355371900827
715,691980,2860,0.126239692936753,0.25,0.9689922480620154
716,692880,2864,0.13785900837455695,0.25,0.9523809523809523
717,693524,2868,0.13520750193286207,0.25,0.9577464788732394
718,694168,2872,0.13968131525289085,1.0,1.0
719,694844,2876,0.16479750332873044,0.25,0.85
720,696160,2880,0.08961434222037842,0.75,0.9824561403508771
721,696772,2884,0.13980538484637425,0.5,0.9523809523809523
722,697736,2888,0.1425053133875826,0.75,0.9940476190476191
723,698540,2892,0.13760312131301988,1.0,1.0
724,699792,2896,0.09277414736930457,0.5,0.9705882352941176
725,700948,2900,0.09167206512783817,0.75,0.9846153846153847
726,701752,2904,0.10329040327504431,0.5,0.974025974025974
727,702812,2908,0.132372234984411,0.75,0.994475138121547
728,703360,2912,0.15870983718562018,0.25,0.918918918918919
729,704100,2916,0.15461012863851353,0.25,0.9611650485436893
730,706568,2920,0.09400882514360946,0.25,0.9583333333333334
731,707436,2924,0.10492223919386419,0.75,0.9915254237288136
732,708240,2928,0.14051166904299475,0.5,0.9807692307692307
733,709076,2932,0.14474896154681682,0.75,0.9841269841269841
734,709880,2936,0.15032883774383593,0.5,0.9788732394366197
735,710780,2940,0.17313329795994065,0.5,0.9727272727272728
736,711296,2944,0.186090659116824,0.5,0.9574468085106383
737,711940,2948,0.13192315254592335,0.5,0.9692307692307692
738,712584,2952,0.1258922044027584,0.5,0.9852941176470589
739,713068,2956,0.1572268389550318,0.75,0.9894736842105263
740,713584,2960,0.16810896861700542,0.75,0.9777777777777777
741,714388,2964,0.1294130335131236,0.75,0.9841269841269841
742,715256,2968,0.1222257083076632,0.75,0.9897959183673469
743,716156,2972,0.10784431742439057,0.75,0.9896907216494846
744,716928,2976,0.15265374884908198,0.5,0.9811320754716981
745,718148,2980,0.1282426805142109,0.5,0.9865771812080537
746,719304,2984,0.19807971092829957,0.25,0.9452054794520548
747,719916,2988,0.1423310098796129,0.5,0.9827586206896551
748,720208,2992,0.1451035149747034,0.5,0.9230769230769231
749,721620,2996,0.1090867791636224,0.25,0.9557522123893806
750,722360,3000,0.1270617953606344,0.75,0.990990990990991
751,722940,3004,0.1845494769583863,0.75,0.9891304347826086
752,724000,3008,0.08789800600219885,0.5,0.9701492537313433
753,724676,3012,0.15294854297232044,0.75,0.9885057471264368
754,725512,3016,0.11113284628131267,1.0,1.0
755,725836,3020,0.14632300213557584,0.75,0.9565217391304348
756,726480,3024,0.1358540686441178,0.75,0.9875
757,726868,3028,0.19342111472885595,1.0,1.0
758,727352,3032,0.16630769051446465,0.75,0.9866666666666667
759,727932,3036,0.14945097004134902,0.75,0.9830508474576272
760,728864,3040,0.14115391326152343,0.5,0.9880239520958084
761,729572,3044,0.18833385206531128,0.25,0.9122807017543859
762,732296,3048,0.13075357537879434,0.25,0.9565217391304348
763,733292,3052,0.15560547724612991,0.25,0.9514563106796117
764,734384,3056,0.12004861026382765,0.25,0.9629629629629629
765,735252,3060,0.12819867453976452,0.75,0.9885057471264368
766,736216,3064,0.11229280892611128,0.75,0.990909090909091
767,740444,3068,0.09997905616241397,0.25,0.9411764705882353
768,741696,3072,0.11652787399807354,0.75,0.9919354838709677
769,742628,3076,0.13844464602161322,0.5,0.9711538461538461
770,744328,3080,0.1216869728417374,0.25,0.968421052631579
771,745036,3084,0.09195742542750174,0.75,0.9879518072289156
772,745424,3088,0.1802486230906538,0.5,0.9672131147540983
773,746356,3092,0.1335114306867858,0.0,0.8947368421052632
774,747000,3096,0.17269655199458991,0.75,0.9893617021276596
775,747900,3100,0.11347975558921142,0.75,0.9811320754716981
776,748608,3104,0.1366475077176392,0.75,0.9642857142857143
777,749060,3108,0.19332333470473287,0.25,0.9142857142857143
778,750120,3112,0.08683887656482886,0.75,0.99
779,751116,3116,0.10921357683489294,0.0,0.9565217391304348
780,752368,3120,0.14952226482420156,0.25,0.9565217391304348
781,753140,3124,0.20696355807529496,0.0,0.9285714285714286
782,753720,3128,0.14158043936738463,0.75,0.9885057471264368
783,754300,3132,0.1894614970148422,0.5,0.9710144927536232
784,754784,3136,0.15883874099239426,0.5,0.9512195121951219
785,755716,3140,0.1446195548282434,0.5,0.9829545454545454
786,756616,3144,0.11915809384927879,0.5,0.9854014598540146
787,757388,3148,0.1643160952534822,0.75,0.9936305732484076
788,759600,3152,0.11644550171140454,0.25,0.9708029197080292
789,760404,3156,0.11483452978080988,0.5,0.972972972972973
790,761080,3160,0.17742922357095198,0.0,0.9375
791,761724,3164,0.07624452036609639,0.75,0.989247311827957
792,763232,3168,0.10074365316889033,0.0,0.972027972027972
